neo_id,name,absolute_magnitude,estimated_diameter_min,estimated_diameter_max,orbiting_body,relative_velocity,miss_distance,is_hazardous
54359707,(2023 KD2),24.9,0.027832677,0.062235757,Earth,33160.27011,6372211.72,FALSE
54432466,(2024 FJ5),23.45,0.054269395,0.121350055,Earth,26351.3904,68083740.75,FALSE
54439428,(2024 HE3),24.91,0.027704797,0.06194981,Earth,34144.58025,48986797.58,FALSE
2275975,275975 (2001 XF1),19.47,0.339277435,0.758647409,Earth,84667.53274,45582950.29,FALSE
2380929,380929 (2006 HU30),19.67,0.309424699,0.69189466,Earth,45128.20341,50161512.06,FALSE
2390725,390725 (2003 HB),19.7,0.305179233,0.682401509,Earth,62276.63967,22343086.82,TRUE
3126224,(2002 KK3),17.7,0.766575574,1.714115092,Earth,76670.15619,46854403.44,FALSE
3795150,(2017 YA8),22.33,0.090898136,0.203254411,Earth,46786.22647,44445321.33,FALSE
3837644,(2019 AY3),23.82,0.045767267,0.10233872,Earth,73008.49201,9903126.159,FALSE
54115830,(2021 CT5),18.85,0.451393163,1.009345797,Earth,68093.77955,58629910.85,FALSE
54121906,(2021 CB9),24.88,0.028090209,0.062811618,Earth,60107.246,69475009.23,FALSE
2612363,612363 (2002 KK3),18.32,0.576175751,1.288368146,Earth,76670.15344,46854396.56,FALSE
2523654,523654 (2011 SR5),20.95,0.171614894,0.383742569,Earth,106415.9766,66520006.65,TRUE
2533638,533638 (2014 KT86),20.39,0.222103282,0.496638037,Earth,40678.10769,52072340.55,FALSE
3409645,(2008 HZ1),19.2,0.384197891,0.859092601,Earth,83215.031,49881838.3,FALSE
3689268,(2014 SM1),25.6,0.020162992,0.045085821,Earth,37346.23711,49285626.03,FALSE
3696014,(2014 VT6),20.56,0.2053785,0.459240286,Earth,62143.64069,52081522.3,FALSE
3753305,(2016 JF29),22.7,0.076657557,0.171411509,Earth,21861.35742,53594571.67,FALSE
3768653,(2017 CW1),21.31,0.145396843,0.325117225,Earth,44768.034,42034720.58,FALSE
54265872,(2022 FF2),23.27,0.058959661,0.13183781,Earth,37738.20274,58615030.58,FALSE
3070801,(2001 CQ36),22.74,0.075258399,0.168282897,Earth,42702.12654,34309262.03,FALSE
3291350,(2005 SH26),20.7,0.192555078,0.430566244,Earth,52017.2462,55435376.44,FALSE
3613392,(2012 UX68),24.18,0.038775283,0.086704169,Earth,44394.32242,21406512.16,FALSE
3719376,(2015 KQ18),25.38,0.022312846,0.049893041,Earth,42948.12199,3648428.667,FALSE
3748519,(2016 FW14),20.82,0.182202771,0.407417781,Earth,39529.41894,31672102.01,FALSE
3802120,(2018 FO5),20.53,0.208235599,0.465628955,Earth,33997.63592,5640192.436,TRUE
3836911,(2018 XA5),23.8,0.046190746,0.103285648,Earth,28148.44222,31944873.8,FALSE
54276152,(2022 HO),20.88,0.177237239,0.396314515,Earth,53436.22368,45548437.71,FALSE
54438673,(2024 HO2),29.47,0.003392774,0.007586474,Earth,60556.78537,44550277.07,FALSE
54447954,(2024 LH5),24.251,0.037527962,0.083915073,Earth,33364.28636,22784237.08,FALSE
3718763,(2015 HP171),20.09,0.255008688,0.570216761,Earth,65558.09008,28600894.01,FALSE
3752517,(2016 HS6),20.9,0.175612319,0.392681082,Earth,75321.45169,52280761.77,FALSE
54330039,(2022 WO7),24.56,0.032550299,0.07278468,Earth,43920.03816,40230903.36,FALSE
3368294,(2007 DA),22.4,0.088014652,0.196806745,Earth,101287.5109,49734074.49,FALSE
3673547,(2014 LU14),19.76,0.296862251,0.663804174,Earth,64146.65226,48552020.11,FALSE
3745996,(2016 EK84),21.53,0.131387781,0.293792009,Earth,43399.31404,44058986.04,FALSE
54016765,(2020 HS6),22.2,0.096506147,0.215794305,Earth,72246.414,24186250.62,FALSE
2622577,622577 (2014 LU14),19.71,0.303777061,0.679266159,Earth,63558.20289,48312794.12,FALSE
2388188,388188 (2006 DP14),19,0.421264611,0.941976306,Earth,107509.9736,32893614.24,TRUE
3515377,(2010 GU21),21.14,0.157237082,0.351592805,Earth,32809.35505,8899400.671,TRUE
3753621,(2016 KL1),21.09,0.160899605,0.359782453,Earth,35179.00842,21811117.9,TRUE
3841619,(2019 HH3),25.5,0.021113245,0.04721065,Earth,53814.23103,27232378.4,FALSE
3441025,(2008 XH),23.18,0.061454682,0.137416847,Earth,57919.18863,4210607.036,FALSE
3458579,(2009 HU44),22.6,0.080270317,0.179489885,Earth,51583.43692,53808846.12,FALSE
54017231,(2020 KN4),21.34,0.143401924,0.320656449,Earth,72006.95379,14800288.11,FALSE
54087859,(2020 VX5),23.43,0.054771543,0.122472894,Earth,48070.20896,33705926.04,FALSE
2302831,302831 (2003 FH),19.12,0.398616229,0.891332986,Earth,49741.57187,65678478.85,TRUE
3092517,(2001 WK15),21.34,0.143401924,0.320656449,Earth,49770.21542,18744823.52,FALSE
54137807,(2021 GM16),21.24,0.150160248,0.335768522,Earth,59185.14756,37633964.48,FALSE
54150703,(2021 KS2),23.97,0.042712499,0.09550805,Earth,54075.36626,34880286.55,FALSE
54373546,(2023 ML),23,0.066765941,0.149293183,Earth,27703.54778,21309292.14,FALSE
54416858,(2023 XC14),23.69,0.048590904,0.108652564,Earth,47341.30042,38124375.47,FALSE
2066391,66391 Moshup (1999 KW4),16.64,1.248978541,2.792800919,Earth,71740.57142,11155405.23,TRUE
3092236,(1999 TW16),19.51,0.333084924,0.744800533,Earth,110262.14,73140774.68,FALSE
3333489,(2006 KC),22.2,0.096506147,0.215794305,Earth,36570.07475,69888362.22,FALSE
3362877,(2006 WJ130),24.1,0.040230458,0.089958039,Earth,40746.1936,35271622.4,FALSE
3672963,(2014 KR84),20.3,0.231502122,0.517654482,Earth,60822.63792,59690073.57,FALSE
54161774,(2021 ME1),24,0.042126461,0.094197631,Earth,52240.92261,69099992.61,FALSE
54359864,(2023 KA3),24.17,0.038954262,0.087104377,Earth,40282.32862,32654983.23,FALSE
54433105,(2024 GP1),22.83,0.072202956,0.161450717,Earth,31833.03104,73588034.7,FALSE
3136726,(2002 RP137),23,0.066765941,0.149293183,Earth,16698.13085,54697328.9,FALSE
3279740,(2005 LX36),20.9,0.175612319,0.392681082,Earth,65371.98537,41808325,TRUE
3843556,(2019 PC3),21.12,0.158691979,0.354846053,Earth,55588.16489,36831615.74,FALSE
3989348,(2020 BD15),22.72,0.075954757,0.169839999,Earth,47045.77116,40574347.49,FALSE
54304122,(2022 RB5),22.51,0.08366715,0.187085435,Earth,15466.96867,28770107.65,FALSE
2155110,155110 (2005 TB),17.49,0.844413128,1.888165155,Earth,65016.85533,47599513.66,FALSE
2163693,163693 Atira (2003 CP20),16.41,1.38852907,3.10484539,Earth,60860.97782,52748078.39,FALSE
2277830,277830 (2006 HR29),20.71,0.191670368,0.428587972,Earth,27158.26061,35400091.49,FALSE
2512245,512245 (2016 AU8),19.91,0.277047973,0.6194981,Earth,23065.95906,26137635.68,FALSE
3404526,(2008 EL),22.2,0.096506147,0.215794305,Earth,68005.79414,69915374.3,FALSE
3753714,(2016 LC2),21.79,0.11656146,0.260639347,Earth,52000.90742,67073801.91,FALSE
3841988,(2019 KG1),22.61,0.079901508,0.178665204,Earth,59438.79722,54217775.74,FALSE
2326777,326777 (2003 SV222),17.77,0.742258153,1.659739687,Earth,67093.13231,61332371.26,FALSE
3712904,(2015 EG),25.61,0.020070351,0.04487867,Earth,27597.08388,12095250.39,FALSE
3378732,(2007 MC4),21.1,0.160160338,0.358129403,Earth,55956.36256,65945829.08,FALSE
3404763,(2008 ER),21.42,0.138214936,0.309057992,Earth,29451.00011,24232221.02,FALSE
3605576,(2012 LR1),20.51,0.210162379,0.469937367,Earth,87063.46839,45719027.72,TRUE
54087420,(2020 VL),25.12,0.025150984,0.056239309,Earth,14878.55268,16910033.95,FALSE
3714114,(2015 FY35),23.02,0.066153828,0.147924455,Earth,39964.52917,37789555.32,FALSE
3740833,(2015 YV20),22.37,0.089239058,0.1995446,Earth,56248.42449,51336782.26,FALSE
3842620,(2019 KJ3),25.4,0.022108281,0.049435619,Earth,12039.52782,15316124.8,FALSE
3893593,(2019 WL3),25.4,0.022108281,0.049435619,Earth,39979.06834,70288876.79,FALSE
54147128,(2021 KD1),20.88,0.177237239,0.396314515,Earth,50766.79699,49821520.71,FALSE
54287660,(2022 ML),25.3,0.023150212,0.051765448,Earth,54705.98937,48411819.14,FALSE
2041440,41440 (2000 HZ23),19.88,0.280902094,0.628116177,Earth,28069.14671,35669295.95,FALSE
3292345,(2005 TB15),19.56,0.325502986,0.727846803,Earth,86263.21297,16677533.91,FALSE
3638628,(2013 KB2),24.1,0.040230458,0.089958039,Earth,27803.1071,29663572.55,FALSE
3735629,(2015 XM),20.29,0.232570688,0.520043867,Earth,79905.03454,64073338.5,FALSE
3752904,(2016 JP15),21.16,0.155795524,0.348369383,Earth,61539.57688,18631653.11,FALSE
3824991,(2018 KD1),24.5,0.033462237,0.074823838,Earth,47072.56206,45450483.15,FALSE
3825766,(2018 NC15),21.95,0.108281678,0.242125192,Earth,27040.3649,29688127.32,FALSE
3893740,(2019 WK5),20.7,0.192555078,0.430566244,Earth,34070.34062,53947849.18,FALSE
54373710,(2023 MG1),24.57,0.032400744,0.072450265,Earth,41637.57024,36549282.85,FALSE
54397471,(2023 UL4),23.57,0.051351718,0.114825932,Earth,72456.33929,30806322.2,FALSE
54444955,(2024 KS),24.59,0.032103692,0.071786037,Earth,28554.96341,14971834.57,FALSE
3273445,(2005 DO),19.79,0.292789149,0.654696439,Earth,44377.95874,21782464.44,FALSE
3654519,(2013 XZ21),20.54,0.207278843,0.463489584,Earth,62240.71899,48140902.66,FALSE
3693721,(2014 US7),26.6,0.012721988,0.02844723,Earth,49077.73893,59605405.74,FALSE
3735678,(2015 XT1),23.3,0.058150704,0.130028927,Earth,59861.15341,69012937.55,FALSE
54016357,(2020 FM4),23.25,0.059505208,0.13305769,Earth,47210.47231,42570687.55,FALSE
54050997,(2020 PN1),25.45,0.021605035,0.048310327,Earth,11629.20285,20385938.24,FALSE
54130761,(2021 EO2),27.87,0.00708851,0.015850391,Earth,34859.67668,18160154.01,FALSE
2455415,455415 (2003 GA),21.45,0.136318556,0.304817558,Earth,10063.38515,10503966.24,FALSE
2488803,488803 (2005 GB120),20.48,0.213086029,0.476474847,Earth,43741.48968,27050162.18,FALSE
3136724,(2002 RS129),22.89,0.070235225,0.157050737,Earth,37666.75185,48172236.1,FALSE
3842892,(2019 LZ5),23.41,0.055278338,0.123606121,Earth,66725.87577,72212297.98,FALSE
54142840,(2021 JL),26.01,0.016693791,0.037328452,Earth,17004.77828,38349458.51,FALSE
54210930,(2021 UK),24.71,0.030377706,0.067926616,Earth,25265.91938,67691156.51,FALSE
2008709,8709 Kadlu (1994 JF1),17.07,1.024601475,2.291078547,Earth,11304.23374,64443827.88,FALSE
2468468,468468 (2004 KH17),21.98,0.106795998,0.23880311,Earth,67322.85141,26669434.31,TRUE
3712469,(2015 DF198),23.1,0.063760979,0.142573883,Earth,75409.70062,9001341.387,FALSE
3740825,(2016 BN1),20.64,0.197949759,0.442629117,Earth,47230.18466,26243626.06,FALSE
3755347,(2016 NJ33),25.53,0.02082356,0.046562896,Earth,44287.9357,46961260.61,FALSE
3791243,(2017 XA1),21.3,0.146067964,0.326617897,Earth,48351.99091,50080896.37,TRUE
3963427,(2019 YR4),18.6,0.506471459,1.132504611,Earth,86709.91126,57564595.04,FALSE
54336634,(2022 YB4),21.8,0.116025908,0.259441818,Earth,78739.83884,69485547.68,TRUE
54372962,(2023 LA1),28.87,0.004472548,0.010000921,Earth,51198.55163,51070294.03,FALSE
54407112,(2023 WJ1),26.29,0.014674218,0.03281255,Earth,31493.37181,40168852.87,FALSE
2016834,16834 (1997 WU22),15.8,1.838886721,4.11187571,Earth,48039.54802,28767354.47,FALSE
2396794,396794 (2004 KT),17.75,0.749126183,1.675097069,Earth,92376.39574,51739995.25,FALSE
3092201,(1998 VE31),21.09,0.160899605,0.359782453,Earth,46502.47912,30232396.16,FALSE
3398132,(2007 YJ1),25.3,0.023150212,0.051765448,Earth,26642.83219,71086632.52,FALSE
3672459,(2014 KG39),25,0.02658,0.059434687,Earth,63205.90961,36378873.3,FALSE
54203005,(2021 TM2),24.3,0.036690614,0.082042707,Earth,46649.41095,60061730.44,FALSE
2437844,437844 (1999 MN),21.19,0.153657929,0.343589575,Earth,79884.96679,30944189.35,TRUE
3102784,(2002 BF25),22.62,0.079534394,0.177844312,Earth,18340.37134,38574540.34,FALSE
3410620,(2008 HE66),21.82,0.114962176,0.257063241,Earth,9706.136559,28752349.32,FALSE
3695816,(2014 UT192),19.6,0.319561887,0.714562102,Earth,92305.82795,52161987.18,FALSE
3710919,(2015 DP53),24.4,0.035039264,0.078350176,Earth,44304.66521,42064632.6,FALSE
3738968,(2015 YC2),23.3,0.058150704,0.130028927,Earth,99669.01578,61239833.66,FALSE
3986738,(2020 BV),22.5,0.08405334,0.187948982,Earth,45466.92746,18855969.76,FALSE
54133937,(2021 FQ3),21.9,0.110803882,0.247765013,Earth,42243.86426,54829202.86,FALSE
3843455,(2022 AA),24.6,0.031956189,0.07145621,Earth,15165.03149,48343631.52,FALSE
54282205,(2022 LK1),23.18,0.061454682,0.137416847,Earth,73904.38364,43269520.26,FALSE
2276111,276111 (2002 GM9),18.62,0.501828101,1.122121746,Earth,27007.40807,64667152.58,FALSE
3333610,(2006 KQ1),21.9,0.110803882,0.247765013,Earth,28698.71784,64803831.81,TRUE
3393169,(2007 VD12),19.89,0.279611466,0.625230245,Earth,99869.20244,73115804.92,TRUE
3518084,(2010 HG20),21.4,0.139493823,0.311917671,Earth,35183.29432,67503076.2,FALSE
3607411,(2012 PG6),20.25,0.236894499,0.529712204,Earth,50887.25524,23859221.17,FALSE
3736248,(2015 XD130),19.47,0.339277435,0.758647409,Earth,89460.46719,30171547.54,TRUE
3879274,(2019 UN1),23.24,0.059779871,0.133671856,Earth,63027.4991,70604371.42,FALSE
54338887,(2023 AM1),26.43,0.01375799,0.0307638,Earth,48367.43682,46673954.64,FALSE
54407111,(2023 WG1),26.7,0.012149404,0.027166893,Earth,37435.1202,47599506.91,FALSE
2139056,139056 (2001 FY),19.18,0.38775283,0.867041687,Earth,9595.371818,67447485.6,FALSE
2380636,380636 (2004 XN14),19.76,0.296862251,0.663804174,Earth,40470.11024,49269605.01,TRUE
3605319,(2012 KM45),18.77,0.468333233,1.047224945,Earth,67412.21701,23826017.95,FALSE
3801942,(2018 ER4),22.2,0.096506147,0.215794305,Earth,46917.99806,32837129.15,FALSE
54051167,(2020 PK6),23.56,0.051588747,0.115355944,Earth,43976.73309,25629543.5,FALSE
54399995,(2023 UN9),20.69,0.193443872,0.432553648,Earth,43389.43065,34860377.3,FALSE
2001943,1943 Anteros (1973 EC),15.7,1.925550782,4.305662442,Earth,54492.53437,63483418.52,FALSE
2303933,303933 (2005 VQ),19.05,0.411675457,0.920534307,Earth,74488.43294,65548844.64,FALSE
2329915,329915 (2005 MB),17.04,1.038855101,2.322950625,Earth,79601.11413,73031551.55,FALSE
3825236,(2018 LO5),20.9,0.175612319,0.392681082,Earth,84402.80079,36408722.92,FALSE
3879273,(2019 UR1),25.8,0.018388867,0.041118757,Earth,41076.53292,52158836.69,FALSE
54341525,(2023 CA2),24.1,0.040230458,0.089958039,Earth,76423.22471,46753959.18,FALSE
2385843,385843 (2006 JY25),20.5,0.211132445,0.472106499,Earth,97332.89547,61356733.85,FALSE
3146499,(2003 AF23),21.01,0.166937912,0.373284519,Earth,68008.67416,61012978.85,TRUE
3616348,(2012 VH5),22.49,0.084441313,0.188816516,Earth,25430.38956,24540053.2,FALSE
3840109,(2019 EN2),27.6,0.008027032,0.017948989,Earth,30174.33747,61886411.29,FALSE
54110458,(2021 CJ2),21.58,0.12839703,0.287104486,Earth,59379.11267,43442929.79,TRUE
3471589,(2009 UG),23.5,0.053034072,0.118587791,Earth,57728.23639,71149817.58,FALSE
3670297,(2014 JR2),21.74,0.119276525,0.266710417,Earth,35238.63431,37015976.14,FALSE
3840800,(2019 GS1),24.46,0.034084347,0.076214917,Earth,18647.05004,55818095.2,FALSE
3842615,(2019 KF3),21.88,0.111829138,0.250057554,Earth,45057.83616,38712158.93,FALSE
54448114,(2024 MC),23.97,0.042712499,0.09550805,Earth,82965.81989,65277920.89,FALSE
3479008,(2009 WW104),22.5,0.08405334,0.187948982,Earth,55563.35204,15944149.3,FALSE
3655759,(2013 YK148),18.8,0.46190746,1.032856481,Earth,96247.88346,52531542.04,FALSE
54246952,(2022 CX6),25.31,0.023043847,0.051527608,Earth,17970.05244,48374626.54,FALSE
54248972,(2022 ER1),21.83,0.114433973,0.255882143,Earth,59279.78893,62964288.43,FALSE
54281981,(2022 LE1),25.82,0.018220277,0.040741778,Earth,81753.29143,40936660.77,FALSE
54359249,(2023 KO),27.04,0.010388551,0.023229506,Earth,67892.05417,54068590.22,FALSE
2068347,68347 (2001 KB67),19.92,0.275775053,0.616651765,Earth,82721.21669,51281007.31,TRUE
2483468,483468 (2002 JY8),18.02,0.661538275,1.479244553,Earth,90088.10364,74764755.46,FALSE
2513529,513529 (2010 CR1),18.45,0.542693946,1.213500554,Earth,121747.5091,58943816.03,FALSE
2523802,523802 (1998 KH9),18.44,0.545198907,1.219101818,Earth,40563.18602,39290237.51,FALSE
3412890,(2008 KA6),23.6,0.050647146,0.113250461,Earth,46209.06876,15792606.06,FALSE
3616697,(2012 VN6),21.36,0.142087207,0.317716653,Earth,76441.03748,72392514.43,FALSE
3720747,(2015 KX156),21.6,0.127219879,0.284472297,Earth,59968.10655,63973605.71,FALSE
3799637,(2018 CW13),19.94,0.273246732,0.610998268,Earth,129461.7499,69235550.51,FALSE
3959221,(2019 YZ3),21.25,0.149470324,0.334225806,Earth,72288.38821,22447905.53,TRUE
54017258,(2020 KK5),21.93,0.109283596,0.244365549,Earth,105476.3732,45173717.16,TRUE
54328014,(2022 WO3),25.77,0.018644682,0.041690776,Earth,50297.21361,46977217.29,FALSE
3551475,(2010 VK139),23.71,0.04814542,0.107656431,Earth,79719.55231,71849789.82,FALSE
3582143,(2011 UT20),20.42,0.219055911,0.489823908,Earth,62214.82769,20544296.46,TRUE
3792437,(2017 XR61),23.1,0.063760979,0.142573883,Earth,52585.2392,31634140.56,FALSE
3986637,(2020 AE3),23.25,0.059505208,0.13305769,Earth,73030.62666,59649287.93,FALSE
54326960,(2022 VP2),26.52,0.013199424,0.029514809,Earth,55196.36198,53235852.27,FALSE
54350900,(2021 RU216),23.19,0.061172324,0.136785474,Earth,10450.60088,61372111.96,FALSE
54359256,(2023 JD6),21.34,0.143401924,0.320656449,Earth,32409.16787,72491747.07,TRUE
3789428,(2017 VE15),24.8,0.029144391,0.065168838,Earth,23524.06284,72836693.56,FALSE
54068388,(2020 TN6),19.21,0.382432662,0.855145429,Earth,39787.33525,48845913.49,FALSE
54373544,(2023 MJ),23.67,0.04904051,0.109657914,Earth,30441.05321,32825728.75,FALSE
3125002,(2002 JD9),23.2,0.060891262,0.136157002,Earth,32710.91771,47449191.04,FALSE
3249232,(2004 PY27),20.7,0.192555078,0.430566244,Earth,7677.939113,47479033.59,FALSE
54219292,(2021 VF11),27.24,0.009474471,0.021185562,Earth,17799.53798,45837686.36,FALSE
3036363,(2000 HB24),23.7,0.048367649,0.108153351,Earth,95957.68624,74485035.78,FALSE
3654336,(2013 XS3),20.37,0.224158379,0.501233372,Earth,73148.71748,44373675.08,FALSE
3673825,(2014 MP),26,0.016770846,0.037500752,Earth,36982.05296,43727418.89,FALSE
3759636,(2016 RJ40),25.2,0.024241248,0.054205079,Earth,64264.42535,56443091.34,FALSE
3842900,(2019 LE6),21.62,0.12605352,0.281864239,Earth,56479.24448,26863232.12,FALSE
3989095,(2020 BN5),20.9,0.175612319,0.392681082,Earth,74661.29939,31040877.32,FALSE
2168378,168378 (1997 ET30),16.93,1.092835959,2.443655492,Earth,28111.15307,49905664.01,FALSE
2518735,518735 (2009 JL1),21.12,0.158691979,0.354846053,Earth,57673.7398,61951179.61,FALSE
2522684,522684 (2016 JP),21.14,0.157237082,0.351592805,Earth,34132.06826,63536261.05,TRUE
2523605,523605 (2004 RX10),21.49,0.133830462,0.29925401,Earth,28201.56645,19100995.76,FALSE
3078262,(2001 LD),20.74,0.189040552,0.422707525,Earth,96072.72691,64615542.51,TRUE
3330680,(2006 HQ30),21.2,0.152951935,0.342010925,Earth,38229.68082,10115484.54,TRUE
3511111,(2010 EX11),24.1,0.040230458,0.089958039,Earth,41205.11134,49179093.08,FALSE
3753078,(2016 JG18),18.6,0.506471459,1.132504611,Earth,87435.61118,70311229.85,FALSE
3753608,(2016 KA1),20.86,0.178877195,0.399981568,Earth,9618.654359,74241169.05,FALSE
3760679,(2016 TU19),24.4,0.035039264,0.078350176,Earth,34308.23482,57491436.3,FALSE
54075978,(2020 UF3),28.38,0.005604734,0.012532565,Earth,105083.9198,74034260.78,FALSE
54190790,(2021 QK2),24.39,0.035200998,0.078711824,Earth,50310.78853,26172881.12,FALSE
54278663,(2022 JG2),22.2,0.096506147,0.215794305,Earth,51921.31423,25874604.61,FALSE
54337032,(2022 YO6),21.73,0.11982708,0.267941497,Earth,59234.65051,21405939.99,TRUE
2620098,620098 (2016 JG18),18.64,0.497227313,1.111834072,Earth,87435.60946,70311229.48,FALSE
54445206,(2024 KJ1),26.2,0.015295194,0.034201093,Earth,29094.58722,26964748.18,FALSE
54122189,(2021 CF9),21.23,0.150853356,0.337318359,Earth,56044.92377,27960678.92,FALSE
54404091,(2023 VW5),25.45,0.021605035,0.048310327,Earth,25223.53292,51767774.5,FALSE
2380455,380455 (2003 UL3),17.81,0.728710415,1.629446024,Earth,121163.0847,56213705.31,FALSE
2515767,515767 (2015 JA2),21.17,0.155079709,0.346768771,Earth,48649.73163,23348907.27,TRUE
3764251,(2016 WZ1),19.31,0.365220357,0.816657545,Earth,104864.9391,66106656.45,FALSE
54244538,(2022 CV),20.19,0.243531406,0.544552779,Earth,118774.0373,60361587.3,TRUE
3046648,(2000 OK8),20.2,0.242412481,0.542050786,Earth,24543.97481,29516146.83,FALSE
3283227,(2005 MR5),20.24,0.237987955,0.532157245,Earth,70330.08363,70104743.2,FALSE
3552537,(2010 WB3),19.95,0.271991277,0.608190985,Earth,68711.01892,41290483.56,FALSE
3591611,(2011 YG6),21.09,0.160899605,0.359782453,Earth,51592.16563,68809385.96,TRUE
3639421,(2013 KH6),23.51,0.052790403,0.11804293,Earth,61034.76816,73521367.07,FALSE
3673918,(2014 MA6),24.39,0.035200998,0.078711824,Earth,25457.25891,15494165.96,FALSE
3775208,(2017 LE1),25.7,0.019255508,0.043056624,Earth,51125.41644,48321941.32,FALSE
54289645,(2022 NA),24.95,0.027199128,0.060819099,Earth,61481.29615,27125057.14,FALSE
54300837,(2022 QB37),23.89,0.044315431,0.099092316,Earth,23835.93368,45164018.56,FALSE
3545558,(2010 RX30),27.1,0.010105434,0.022596438,Earth,28423.29454,16807140.07,FALSE
3843158,(2019 NX2),21.15,0.156514644,0.349977383,Earth,113431.0445,45765769.49,FALSE
2278381,278381 (2007 MR),21.92,0.109788026,0.245493489,Earth,77679.89105,71204692.66,FALSE
2288592,288592 (2004 JW20),20.87,0.178055329,0.39814382,Earth,50297.76371,73888919.44,FALSE
3596030,(2012 BV13),22.29,0.092588058,0.207033192,Earth,26668.59703,29591802.91,FALSE
3682467,(2014 QJ33),23.7,0.048367649,0.108153351,Earth,33181.13239,72119318.68,FALSE
3729284,(2015 TM143),23.54,0.052066091,0.11642332,Earth,25978.4129,59688128.52,FALSE
3777454,(2017 OC),20.5,0.211132445,0.472106499,Earth,39659.34466,38052238.12,FALSE
54373437,(2023 MC),25.65,0.019704026,0.044059542,Earth,66366.93421,37401888.35,FALSE
54447960,(2024 LS5),25.984,0.016894875,0.037778088,Earth,84077.95249,64684256.75,FALSE
2376848,376848 (2001 RY47),19.61,0.318093633,0.711278987,Earth,55004.81766,71534679.41,FALSE
2528859,528859 (2009 CR5),22.21,0.096062742,0.21480282,Earth,30358.25104,34138935.61,FALSE
3715466,(2015 GK),26,0.016770846,0.037500752,Earth,35732.95645,20277054.39,FALSE
3781045,(2017 QM18),18.6,0.506471459,1.132504611,Earth,65596.03134,52598453.15,FALSE
2620102,620102 (2017 QM18),18.62,0.501828101,1.122121746,Earth,65596.05116,52599025.61,FALSE
54354395,(2023 GA2),23.39,0.055789822,0.124749835,Earth,54525.79206,49494070.81,FALSE
2002102,2102 Tantalus (1975 YA),16,1.677084622,3.750075218,Earth,103077.3677,56814917.39,TRUE
2184990,184990 (2006 KE89),16.43,1.375798959,3.076379996,Earth,97815.08178,55097064.16,FALSE
2420048,420048 (2011 DL19),18.89,0.443154309,0.99092316,Earth,64390.68325,17025818.98,FALSE
3330689,(2006 HW50),24.4,0.035039264,0.078350176,Earth,11331.95584,41262903.69,FALSE
3463759,(2009 ME9),21.17,0.155079709,0.346768771,Earth,97370.12093,54974820.31,FALSE
54374406,(2023 MU5),22.59,0.080640828,0.180318372,Earth,97872.76933,74675461.24,FALSE
2004581,4581 Asclepius (1989 FC),20.74,0.189040552,0.422707525,Earth,32015.95284,57173604.19,TRUE
2373503,373503 (2001 CK42),20.22,0.24019003,0.537081235,Earth,43834.71737,50155179.01,FALSE
2392476,392476 (2011 GD3),19.11,0.400456158,0.895447192,Earth,106941.2733,52879839.08,FALSE
2510160,510160 (2010 XO56),20.22,0.24019003,0.537081235,Earth,71192.79079,20852503.09,FALSE
54017652,(2020 MK3),25.8,0.018388867,0.041118757,Earth,82413.05151,68384203.15,FALSE
2055532,55532 (2001 WG2),16.14,1.572370824,3.515928048,Earth,109000.3388,52775105.81,FALSE
2490684,490684 (2010 LL34),19.51,0.333084924,0.744800533,Earth,111793.8655,59517973.63,FALSE
3071939,(2001 BB16),23.2,0.060891262,0.136157002,Earth,27875.19318,42816696.26,FALSE
3342645,(2006 SG7),22.84,0.071871213,0.160708919,Earth,41731.98483,63318039.09,FALSE
3712623,(2015 DE200),20.26,0.235806068,0.527278398,Earth,76477.98781,39246996.53,FALSE
3720002,(2015 KW120),26,0.016770846,0.037500752,Earth,35640.05135,21722085.77,FALSE
2673566,673566 (2015 DE200),20.25,0.236894499,0.529712204,Earth,76477.99029,39246998.02,FALSE
3510599,(2010 DH56),20.31,0.230438467,0.515276076,Earth,94945.9912,73749982.61,FALSE
3730802,(2015 TT238),24.6,0.031956189,0.07145621,Earth,30203.40701,50236093.46,FALSE
3776115,(2017 MK7),21.7,0.121494041,0.271668934,Earth,49538.37052,68389933.95,FALSE
3825247,(2018 LW5),20.66,0.196134944,0.438571068,Earth,44817.39566,21883607.65,FALSE
54320171,(2022 UF8),20.87,0.178055329,0.39814382,Earth,59324.59288,69376912.36,FALSE
54323530,(2022 UA34),23.83,0.045556985,0.101868516,Earth,69279.79768,59633096.28,FALSE
54423315,(2024 BU4),23.56,0.051588747,0.115355944,Earth,38380.34434,33627562.85,FALSE
2481127,481127 (2005 UJ6),21.5,0.133215567,0.297879063,Earth,64326.11447,40251415.63,FALSE
3141522,(2002 UK11),21.89,0.11131533,0.248908644,Earth,98942.91442,49067315.21,TRUE
3172327,(2004 BH11),23.95,0.043107712,0.096391775,Earth,26397.77272,69171298.85,FALSE
3536593,(2010 NK1),22.41,0.087610262,0.1959025,Earth,27191.48836,32448512.84,FALSE
3842616,(2019 KE3),22.41,0.087610262,0.1959025,Earth,54530.14256,19074018.48,FALSE
2612509,612509 (2002 UK11),21.89,0.11131533,0.248908644,Earth,98942.68538,49066997.42,TRUE
54457674,(2024 MH2),23.479,0.053549445,0.1197402,Earth,81979.87317,66013117.39,FALSE
2484403,484403 (2007 XF25),21.41,0.138852907,0.310484539,Earth,52814.62054,68283657.66,FALSE
